Programa,Materia,Bloque,Cupo
ICD,Inglés IV,ICDBLO4,50
ICD,Ética para la Ciencia de Datos,ICDBLO4,50
ICC,Fundamentos de Matemáticas,ICCBLO5,50
ICC,Álgebra Superior Aplicada,ICCBLO5,50
ICC,Programación Básica,ICCBLO5,50
ICC,Inglés I,ICCBLO5,50
ICC,Ingeniería Social,ICCBLO5,50
ICC,Álgebra Lineal con Aplic.,ICCBLO5,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO5,50
ICC,Programación Avanzada,ICCBLO5,50
ICC,Introducción a la FGU,ICCBLO5,50
ICC,Inglés II,ICCBLO5,50
ICC,Inglés III,ICCBLO5,50
ICC,Inglés IV,ICCBLO5,50
ICC,Física,ICCBLO5,50
ICD,Fundamentos de Matemáticas,ICDBLO5,50
ICD,Álgebra Superior Aplicada,ICDBLO5,50
ICD,Programación Básica,ICDBLO5,50
ICD,Inglés I,ICDBLO5,50
ICD,Intro. a la Ciencia de Datos,ICDBLO5,50
ICD,Álgebra Lineal con Aplic.,ICDBLO5,50
ICD,Cálculo Diferencial con Aplic.,ICDBLO5,50
ICD,Programación Avanzada,ICDBLO5,50
ICD,Introducción a la FGU,ICDBLO5,50
ICD,Inglés II,ICDBLO5,50
ICD,Inglés III,ICDBLO5,50
ICD,Inglés IV,ICDBLO5,50
ICD,Ética para la Ciencia de Datos,ICDBLO5,50
ICC,Fundamentos de Matemáticas,ICCBLO6,50
ICC,Álgebra Superior Aplicada,ICCBLO6,50
ICC,Programación Básica,ICCBLO6,50
ICC,Inglés I,ICCBLO6,50
ICC,Ingeniería Social,ICCBLO6,50
ICC,Álgebra Lineal con Aplic.,ICCBLO6,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO6,50
ICC,Programación Avanzada,ICCBLO6,50
ICC,Introducción a la FGU,ICCBLO6,50
ICC,Inglés II,ICCBLO6,50
ICC,Inglés III,ICCBLO6,50
ICC,Inglés IV,ICCBLO6,50
ICC,Física,ICCBLO6,50
ICD,Fundamentos de Matemáticas,ICDBLO6,50
ICD,Álgebra Superior Aplicada,ICDBLO6,50
ICD,Programación Básica,ICDBLO6,50
ICD,Inglés I,ICDBLO6,50
ICD,Intro. a la Ciencia de Datos,ICDBLO6,50
ICD,Álgebra Lineal con Aplic.,ICDBLO6,50
ICD,Cálculo Diferencial con Aplic.,ICDBLO6,50
ICD,Programación Avanzada,ICDBLO6,50
ICD,Introducción a la FGU,ICDBLO6,50
ICD,Inglés II,ICDBLO6,50
ICD,Inglés III,ICDBLO6,50
ICD,Inglés IV,ICDBLO6,50
ICD,Ética para la Ciencia de Datos,ICDBLO6,50
ICC,Fundamentos de Matemáticas,ICCBLO7,50
ICC,Álgebra Superior Aplicada,ICCBLO7,50
ICC,Programación Básica,ICCBLO7,50
ICC,Inglés I,ICCBLO7,50
ICC,Ingeniería Social,ICCBLO7,50
ICC,Álgebra Lineal con Aplic.,ICCBLO7,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO7,50
ICC,Programación Avanzada,ICCBLO7,50
ICC,Introducción a la FGU,ICCBLO7,50
ICC,Inglés II,ICCBLO7,50
ICC,Inglés III,ICCBLO7,50
ICC,Inglés IV,ICCBLO7,50
ICC,Física,ICCBLO7,50
ICD,Fundamentos de Matemáticas,ICDBLO7,50
ICD,Álgebra Superior Aplicada,ICDBLO7,50
ICD,Programación Básica,ICDBLO7,50
ICD,Inglés I,ICDBLO7,50
ICD,Intro. a la Ciencia de Datos,ICDBLO7,50
ICD,Álgebra Lineal con Aplic.,ICDBLO7,50
ICD,Cálculo Diferencial con Aplic.,ICDBLO7,50
ICD,Programación Avanzada,ICDBLO7,50
ICD,Introducción a la FGU,ICDBLO7,50
ICD,Inglés II,ICDBLO7,50
ICD,Inglés III,ICDBLO7,50
ICD,Inglés IV,ICDBLO7,50
ICD,Ética para la Ciencia de Datos,ICDBLO7,50
ICC,Fundamentos de Matemáticas,ICCBLO8,50
ICC,Álgebra Superior Aplicada,ICCBLO8,50
ICC,Programación Básica,ICCBLO8,50
ICC,Inglés I,ICCBLO8,50
ICC,Ingeniería Social,ICCBLO8,50
ICC,Álgebra Lineal con Aplic.,ICCBLO8,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO8,50
ICC,Programación Avanzada,ICCBLO8,50
ICC,Introducción a la FGU,ICCBLO8,50
ICC,Inglés II,ICCBLO8,50
ICC,Inglés III,ICCBLO8,50
ICC,Inglés IV,ICCBLO8,50
ICC,Física,ICCBLO8,50
ICD,Fundamentos de Matemáticas,ICDBLO8,50
ICD,Álgebra Superior Aplicada,ICDBLO8,50
ICD,Programación Básica,ICDBLO8,50
ICD,Inglés I,ICDBLO8,50
ICD,Intro. a la Ciencia de Datos,ICDBLO8,50
ICD,Álgebra Lineal con Aplic.,ICDBLO8,50
ICD,Cálculo Diferencial con Aplic.,ICDBLO8,50
ICD,Programación Avanzada,ICDBLO8,50
ICD,Introducción a la FGU,ICDBLO8,50
ICD,Inglés II,ICDBLO8,50
ICD,Inglés III,ICDBLO8,50
ICD,Inglés IV,ICDBLO8,50
ICD,Ética para la Ciencia de Datos,ICDBLO8,50
ICC,Fundamentos de Matemáticas,ICCBLO9,50
ICC,Álgebra Superior Aplicada,ICCBLO9,50
ICC,Programación Básica,ICCBLO9,50
ICC,Inglés I,ICCBLO9,50
ICC,Ingeniería Social,ICCBLO9,50
ICC,Álgebra Lineal con Aplic.,ICCBLO9,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO9,50
ICC,Programación Avanzada,ICCBLO9,50
ICC,Introducción a la FGU,ICCBLO9,50
ICC,Inglés II,ICCBLO9,50
ICC,Inglés III,ICCBLO9,50
ICC,Inglés IV,ICCBLO9,50
ICC,Física,ICCBLO9,50
ITI,Introducción a las Matemáticas,ITIBLO1,50
ITI,Introducción a la Programación,ITIBLO1,50
ITI,Introducción a la FGU,ITIBLO1,50
ITI,Inglés I,ITIBLO1,50
ITI,Análisis y Diseño de Software,ITIBLO1,50
ITI,Gobernanza de Seguridad Info.,ITIBLO1,50
ITI,Cálculo Superior,ITIBLO1,50
ITI,Matemáticas Discretas y Aplic.,ITIBLO1,50
ITI,Inglés II,ITIBLO1,50
ITI,Inglés III,ITIBLO1,50
ITI,Inglés IV,ITIBLO1,50
ITI,Programación Orientada a Objet,ITIBLO1,50
ITI,Modelado Procesos de Negocio,ITIBLO1,50
ICC,Fundamentos de Matemáticas,ICCBLO10,50
ICC,Álgebra Superior Aplicada,ICCBLO10,50
ICC,Programación Básica,ICCBLO10,50
ICC,Inglés I,ICCBLO10,50
ICC,Ingeniería Social,ICCBLO10,50
ICC,Álgebra Lineal con Aplic.,ICCBLO10,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO10,50
ICC,Programación Avanzada,ICCBLO10,50
ICC,Introducción a la FGU,ICCBLO10,50
ICC,Inglés II,ICCBLO10,50
ICC,Inglés III,ICCBLO10,50
ICC,Inglés IV,ICCBLO10,50
ICC,Física,ICCBLO10,50
ITI,Introducción a las Matemáticas,ITIBLO2,50
ITI,Introducción a la Programación,ITIBLO2,50
ITI,Introducción a la FGU,ITIBLO2,50
ITI,Inglés I,ITIBLO2,50
ITI,Análisis y Diseño de Software,ITIBLO2,50
ITI,Gobernanza de Seguridad Info.,ITIBLO2,50
ITI,Cálculo Superior,ITIBLO2,50
ITI,Matemáticas Discretas y Aplic.,ITIBLO2,50
ITI,Inglés II,ITIBLO2,50
ITI,Inglés III,ITIBLO2,50
ITI,Inglés IV,ITIBLO2,50
ITI,Programación Orientada a Objet,ITIBLO2,50
ITI,Modelado Procesos de Negocio,ITIBLO2,50
ICC,Fundamentos de Matemáticas,ICCBLO11,50
ICC,Álgebra Superior Aplicada,ICCBLO11,50
ICC,Programación Básica,ICCBLO11,50
ICC,Inglés I,ICCBLO11,50
ICC,Ingeniería Social,ICCBLO11,50
ICC,Álgebra Lineal con Aplic.,ICCBLO11,50
ICC,Cálculo Diferencial con Aplic.,ICCBLO11,50
ICC,Programación Avanzada,ICCBLO11,50
ICC,Introducción a la FGU,ICCBLO11,50
ICC,Inglés II,ICCBLO11,50
ICC,Inglés III,ICCBLO11,50
ICC,Inglés IV,ICCBLO11,50
ICC,Física,ICCBLO11,50
ITI,Introducción a las Matemáticas,ITIBLO3,50
ITI,Introducción a la Programación,ITIBLO3,50
ITI,Introducción a la FGU,ITIBLO3,50
ITI,Inglés I,ITIBLO3,50
ITI,Análisis y Diseño de Software,ITIBLO3,50
ITI,Gobernanza de Seguridad Info.,ITIBLO3,50
ITI,Cálculo Superior,ITIBLO3,50
ITI,Matemáticas Discretas y Aplic.,ITIBLO3,50
ITI,Inglés II,ITIBLO3,50
ITI,Inglés III,ITIBLO3,50
ITI,Inglés IV,ITIBLO3,50
ITI,Programación Orientada a Objet,ITIBLO3,50
ITI,Modelado Procesos de Negocio,ITIBLO3,50
IER,Matematicas Elementales,IERBLO1,50
IER,Matematicas Universitarias I,IERBLO1,50
IER,Mecanica,IERBLO1,50
IER,Formacion Humana y Social,IERBLO1,50
IER,Lengua Extranjera I,IERBLO1,50
IER,Int.a los Recur.Energeticos Re,IERBLO1,50
IER,Matematicas Universitarias II,IERBLO1,50
IER,Algebra Lineal,IERBLO1,50
IER,Programacion,IERBLO1,50
IER,Diseno Asistido por Computador,IERBLO1,50
IER,Quimica,IERBLO1,50
IER,DHPC,IERBLO1,50
IER,Lengua Extranjera II,IERBLO1,50
IER,Biologia y Bioprocesos,IERBLO1,50
IER,Filos.del Desarrollo Sustentab,IERBLO1,50
IER,Metrologia Elec.e Inst.Electro,IERBLO1,50
ISA,Matematicas Elementales,ISABLO1,50
ISA,Matematicas Universitarias I,ISABLO1,50
ISA,Mecanica,ISABLO1,50
ISA,Formacion Humana y Social,ISABLO1,50
ISA,Lengua Extranjera I,ISABLO1,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO1,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO1,50
ISA,Matematicas Universitarias II,ISABLO1,50
ISA,Algebra Lineal,ISABLO1,50
ISA,Programacion,ISABLO1,50
ISA,Diseno Asistido por Computador,ISABLO1,50
ISA,Quimica,ISABLO1,50
ISA,DHPC,ISABLO1,50
ISA,Lengua Extranjera II,ISABLO1,50
ISA,Estatica y Dinamica,ISABLO1,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO1,50
LCE,Matematicas Elementales,LCEBLO1,50
LCE,Matematicas Universitarias I,LCEBLO1,50
LCE,Mecanica,LCEBLO1,50
LCE,Formacion Humana y Social,LCEBLO1,50
LCE,Lengua Extranjera I,LCEBLO1,50
LCE,Introduccion a la Electronica,LCEBLO1,50
LCE,Matematicas Universitarias II,LCEBLO1,50
LCE,Lab. de Dispositivos Electroma,LCEBLO1,50
LCE,Algebra Lineal,LCEBLO1,50
LCE,Programacion,LCEBLO1,50
LCE,Sistem.Digitales Combinacional,LCEBLO1,50
LCE,DHPC,LCEBLO1,50
LCE,Lengua Extranjera II,LCEBLO1,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO1,50
LIM,Matematicas Elementales,LIMBLO1,50
LIM,Matematicas Universitarias I,LIMBLO1,50
LIM,Mecanica,LIMBLO1,50
LIM,Formacion Humana y Social,LIMBLO1,50
LIM,Lengua Extranjera I,LIMBLO1,50
LIM,Fundamentos de Mecatronica,LIMBLO1,50
LIM,Matematicas Universitarias II,LIMBLO1,50
LIM,Lab. de Dispositivos Electroma,LIMBLO1,50
LIM,Algebra Lineal,LIMBLO1,50
LIM,Programacion,LIMBLO1,50
LIM,Sistem.Digitales Combinacional,LIMBLO1,50
LIM,Diseno Asistido por Computador,LIMBLO1,50
LIM,DHPC,LIMBLO1,50
LIM,Lengua Extranjera II,LIMBLO1,50
LIM,Mecanica de Solidos,LIMBLO1,50
LIM,Metrologia,LIMBLO1,50
IER,Matematicas Elementales,IERBLO2,50
IER,Matematicas Universitarias I,IERBLO2,50
IER,Mecanica,IERBLO2,50
IER,Formacion Humana y Social,IERBLO2,50
IER,Lengua Extranjera I,IERBLO2,50
IER,Int.a los Recur.Energeticos Re,IERBLO2,50
IER,Matematicas Universitarias II,IERBLO2,50
IER,Algebra Lineal,IERBLO2,50
IER,Programacion,IERBLO2,50
IER,Diseno Asistido por Computador,IERBLO2,50
IER,Quimica,IERBLO2,50
IER,DHPC,IERBLO2,50
IER,Lengua Extranjera II,IERBLO2,50
IER,Biologia y Bioprocesos,IERBLO2,50
IER,Filos.del Desarrollo Sustentab,IERBLO2,50
IER,Metrologia Elec.e Inst.Electro,IERBLO2,50
ISA,Matematicas Elementales,ISABLO2,50
ISA,Matematicas Universitarias I,ISABLO2,50
ISA,Mecanica,ISABLO2,50
ISA,Formacion Humana y Social,ISABLO2,50
ISA,Lengua Extranjera I,ISABLO2,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO2,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO2,50
ISA,Matematicas Universitarias II,ISABLO2,50
ISA,Algebra Lineal,ISABLO2,50
ISA,Programacion,ISABLO2,50
ISA,Diseno Asistido por Computador,ISABLO2,50
ISA,Quimica,ISABLO2,50
ISA,DHPC,ISABLO2,50
ISA,Lengua Extranjera II,ISABLO2,50
ISA,Estatica y Dinamica,ISABLO2,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO2,50
LCE,Matematicas Elementales,LCEBLO2,50
LCE,Matematicas Universitarias I,LCEBLO2,50
LCE,Mecanica,LCEBLO2,50
LCE,Formacion Humana y Social,LCEBLO2,50
LCE,Lengua Extranjera I,LCEBLO2,50
LCE,Introduccion a la Electronica,LCEBLO2,50
LCE,Matematicas Universitarias II,LCEBLO2,50
LCE,Lab. de Dispositivos Electroma,LCEBLO2,50
LCE,Algebra Lineal,LCEBLO2,50
LCE,Programacion,LCEBLO2,50
LCE,Sistem.Digitales Combinacional,LCEBLO2,50
LCE,DHPC,LCEBLO2,50
LCE,Lengua Extranjera II,LCEBLO2,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO2,50
LIM,Matematicas Elementales,LIMBLO2,50
LIM,Matematicas Universitarias I,LIMBLO2,50
LIM,Mecanica,LIMBLO2,50
LIM,Formacion Humana y Social,LIMBLO2,50
LIM,Lengua Extranjera I,LIMBLO2,50
LIM,Fundamentos de Mecatronica,LIMBLO2,50
LIM,Matematicas Universitarias II,LIMBLO2,50
LIM,Lab. de Dispositivos Electroma,LIMBLO2,50
LIM,Algebra Lineal,LIMBLO2,50
LIM,Programacion,LIMBLO2,50
LIM,Sistem.Digitales Combinacional,LIMBLO2,50
LIM,Diseno Asistido por Computador,LIMBLO2,50
LIM,DHPC,LIMBLO2,50
LIM,Lengua Extranjera II,LIMBLO2,50
LIM,Mecanica de Solidos,LIMBLO2,50
LIM,Metrologia,LIMBLO2,50
IER,Matematicas Elementales,IERBLO3,50
IER,Matematicas Universitarias I,IERBLO3,50
IER,Mecanica,IERBLO3,50
IER,Formacion Humana y Social,IERBLO3,50
IER,Lengua Extranjera I,IERBLO3,50
IER,Int.a los Recur.Energeticos Re,IERBLO3,50
IER,Matematicas Universitarias II,IERBLO3,50
IER,Algebra Lineal,IERBLO3,50
IER,Programacion,IERBLO3,50
IER,Diseno Asistido por Computador,IERBLO3,50
IER,Quimica,IERBLO3,50
IER,DHPC,IERBLO3,50
IER,Lengua Extranjera II,IERBLO3,50
IER,Biologia y Bioprocesos,IERBLO3,50
IER,Filos.del Desarrollo Sustentab,IERBLO3,50
IER,Metrologia Elec.e Inst.Electro,IERBLO3,50
ISA,Matematicas Elementales,ISABLO3,50
ISA,Matematicas Universitarias I,ISABLO3,50
ISA,Mecanica,ISABLO3,50
ISA,Formacion Humana y Social,ISABLO3,50
ISA,Lengua Extranjera I,ISABLO3,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO3,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO3,50
ISA,Matematicas Universitarias II,ISABLO3,50
ISA,Algebra Lineal,ISABLO3,50
ISA,Programacion,ISABLO3,50
ISA,Diseno Asistido por Computador,ISABLO3,50
ISA,Quimica,ISABLO3,50
ISA,DHPC,ISABLO3,50
ISA,Lengua Extranjera II,ISABLO3,50
ISA,Estatica y Dinamica,ISABLO3,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO3,50
LCE,Matematicas Elementales,LCEBLO3,50
LCE,Matematicas Universitarias I,LCEBLO3,50
LCE,Mecanica,LCEBLO3,50
LCE,Formacion Humana y Social,LCEBLO3,50
LCE,Lengua Extranjera I,LCEBLO3,50
LCE,Introduccion a la Electronica,LCEBLO3,50
LCE,Matematicas Universitarias II,LCEBLO3,50
LCE,Lab. de Dispositivos Electroma,LCEBLO3,50
LCE,Algebra Lineal,LCEBLO3,50
LCE,Programacion,LCEBLO3,50
LCE,Sistem.Digitales Combinacional,LCEBLO3,50
LCE,DHPC,LCEBLO3,50
LCE,Lengua Extranjera II,LCEBLO3,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO3,50
LIM,Matematicas Elementales,LIMBLO3,50
LIM,Matematicas Universitarias I,LIMBLO3,50
LIM,Mecanica,LIMBLO3,50
LIM,Formacion Humana y Social,LIMBLO3,50
LIM,Lengua Extranjera I,LIMBLO3,50
LIM,Fundamentos de Mecatronica,LIMBLO3,50
LIM,Matematicas Universitarias II,LIMBLO3,50
LIM,Lab. de Dispositivos Electroma,LIMBLO3,50
LIM,Algebra Lineal,LIMBLO3,50
LIM,Programacion,LIMBLO3,50
LIM,Sistem.Digitales Combinacional,LIMBLO3,50
LIM,Diseno Asistido por Computador,LIMBLO3,50
LIM,DHPC,LIMBLO3,50
LIM,Lengua Extranjera II,LIMBLO3,50
LIM,Mecanica de Solidos,LIMBLO3,50
LIM,Metrologia,LIMBLO3,50
IER,Matematicas Elementales,IERBLO4,50
IER,Matematicas Universitarias I,IERBLO4,50
IER,Mecanica,IERBLO4,50
IER,Formacion Humana y Social,IERBLO4,50
IER,Lengua Extranjera I,IERBLO4,50
IER,Int.a los Recur.Energeticos Re,IERBLO4,50
IER,Matematicas Universitarias II,IERBLO4,50
IER,Algebra Lineal,IERBLO4,50
IER,Programacion,IERBLO4,50
IER,Diseno Asistido por Computador,IERBLO4,50
IER,Quimica,IERBLO4,50
IER,DHPC,IERBLO4,50
IER,Lengua Extranjera II,IERBLO4,50
IER,Biologia y Bioprocesos,IERBLO4,50
IER,Filos.del Desarrollo Sustentab,IERBLO4,50
IER,Metrologia Elec.e Inst.Electro,IERBLO4,50
ISA,Matematicas Elementales,ISABLO4,50
ISA,Matematicas Universitarias I,ISABLO4,50
ISA,Mecanica,ISABLO4,50
ISA,Formacion Humana y Social,ISABLO4,50
ISA,Lengua Extranjera I,ISABLO4,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO4,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO4,50
ISA,Matematicas Universitarias II,ISABLO4,50
ISA,Algebra Lineal,ISABLO4,50
ISA,Programacion,ISABLO4,50
ISA,Diseno Asistido por Computador,ISABLO4,50
ISA,Quimica,ISABLO4,50
ISA,DHPC,ISABLO4,50
ISA,Lengua Extranjera II,ISABLO4,50
ISA,Estatica y Dinamica,ISABLO4,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO4,50
LCE,Matematicas Elementales,LCEBLO4,50
LCE,Matematicas Universitarias I,LCEBLO4,50
LCE,Mecanica,LCEBLO4,50
LCE,Formacion Humana y Social,LCEBLO4,50
LCE,Lengua Extranjera I,LCEBLO4,50
LCE,Introduccion a la Electronica,LCEBLO4,50
LCE,Matematicas Universitarias II,LCEBLO4,50
LCE,Lab. de Dispositivos Electroma,LCEBLO4,50
LCE,Algebra Lineal,LCEBLO4,50
LCE,Programacion,LCEBLO4,50
LCE,Sistem.Digitales Combinacional,LCEBLO4,50
LCE,DHPC,LCEBLO4,50
LCE,Lengua Extranjera II,LCEBLO4,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO4,50
LIM,Matematicas Elementales,LIMBLO4,50
LIM,Matematicas Universitarias I,LIMBLO4,50
LIM,Mecanica,LIMBLO4,50
LIM,Formacion Humana y Social,LIMBLO4,50
LIM,Lengua Extranjera I,LIMBLO4,50
LIM,Fundamentos de Mecatronica,LIMBLO4,50
LIM,Matematicas Universitarias II,LIMBLO4,50
LIM,Lab. de Dispositivos Electroma,LIMBLO4,50
LIM,Algebra Lineal,LIMBLO4,50
LIM,Programacion,LIMBLO4,50
LIM,Sistem.Digitales Combinacional,LIMBLO4,50
LIM,Diseno Asistido por Computador,LIMBLO4,50
LIM,DHPC,LIMBLO4,50
LIM,Lengua Extranjera II,LIMBLO4,50
LIM,Mecanica de Solidos,LIMBLO4,50
LIM,Metrologia,LIMBLO4,50
IER,Matematicas Elementales,IERBLO5,50
IER,Matematicas Universitarias I,IERBLO5,50
IER,Mecanica,IERBLO5,50
IER,Formacion Humana y Social,IERBLO5,50
IER,Lengua Extranjera I,IERBLO5,50
IER,Int.a los Recur.Energeticos Re,IERBLO5,50
IER,Matematicas Universitarias II,IERBLO5,50
IER,Algebra Lineal,IERBLO5,50
IER,Programacion,IERBLO5,50
IER,Diseno Asistido por Computador,IERBLO5,50
IER,Quimica,IERBLO5,50
IER,DHPC,IERBLO5,50
IER,Lengua Extranjera II,IERBLO5,50
IER,Biologia y Bioprocesos,IERBLO5,50
IER,Filos.del Desarrollo Sustentab,IERBLO5,50
IER,Metrologia Elec.e Inst.Electro,IERBLO5,50
ISA,Matematicas Elementales,ISABLO5,50
ISA,Matematicas Universitarias I,ISABLO5,50
ISA,Mecanica,ISABLO5,50
ISA,Formacion Humana y Social,ISABLO5,50
ISA,Lengua Extranjera I,ISABLO5,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO5,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO5,50
ISA,Matematicas Universitarias II,ISABLO5,50
ISA,Algebra Lineal,ISABLO5,50
ISA,Programacion,ISABLO5,50
ISA,Diseno Asistido por Computador,ISABLO5,50
ISA,Quimica,ISABLO5,50
ISA,DHPC,ISABLO5,50
ISA,Lengua Extranjera II,ISABLO5,50
ISA,Estatica y Dinamica,ISABLO5,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO5,50
LCE,Matematicas Elementales,LCEBLO5,50
LCE,Matematicas Universitarias I,LCEBLO5,50
LCE,Mecanica,LCEBLO5,50
LCE,Formacion Humana y Social,LCEBLO5,50
LCE,Lengua Extranjera I,LCEBLO5,50
LCE,Introduccion a la Electronica,LCEBLO5,50
LCE,Matematicas Universitarias II,LCEBLO5,50
LCE,Lab. de Dispositivos Electroma,LCEBLO5,50
LCE,Algebra Lineal,LCEBLO5,50
LCE,Programacion,LCEBLO5,50
LCE,Sistem.Digitales Combinacional,LCEBLO5,50
LCE,DHPC,LCEBLO5,50
LCE,Lengua Extranjera II,LCEBLO5,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO5,50
LIM,Matematicas Elementales,LIMBLO5,50
LIM,Matematicas Universitarias I,LIMBLO5,50
LIM,Mecanica,LIMBLO5,50
LIM,Formacion Humana y Social,LIMBLO5,50
LIM,Lengua Extranjera I,LIMBLO5,50
LIM,Fundamentos de Mecatronica,LIMBLO5,50
LIM,Matematicas Universitarias II,LIMBLO5,50
LIM,Lab. de Dispositivos Electroma,LIMBLO5,50
LIM,Algebra Lineal,LIMBLO5,50
LIM,Programacion,LIMBLO5,50
LIM,Sistem.Digitales Combinacional,LIMBLO5,50
LIM,Diseno Asistido por Computador,LIMBLO5,50
LIM,DHPC,LIMBLO5,50
LIM,Lengua Extranjera II,LIMBLO5,50
LIM,Mecanica de Solidos,LIMBLO5,50
LIM,Metrologia,LIMBLO5,50
IER,Matematicas Elementales,IERBLO6,50
IER,Matematicas Universitarias I,IERBLO6,50
IER,Mecanica,IERBLO6,50
IER,Formacion Humana y Social,IERBLO6,50
IER,Lengua Extranjera I,IERBLO6,50
IER,Int.a los Recur.Energeticos Re,IERBLO6,50
IER,Matematicas Universitarias II,IERBLO6,50
IER,Algebra Lineal,IERBLO6,50
IER,Programacion,IERBLO6,50
IER,Diseno Asistido por Computador,IERBLO6,50
IER,Quimica,IERBLO6,50
IER,DHPC,IERBLO6,50
IER,Lengua Extranjera II,IERBLO6,50
IER,Biologia y Bioprocesos,IERBLO6,50
IER,Filos.del Desarrollo Sustentab,IERBLO6,50
IER,Metrologia Elec.e Inst.Electro,IERBLO6,50
ISA,Matematicas Elementales,ISABLO6,50
ISA,Matematicas Universitarias I,ISABLO6,50
ISA,Mecanica,ISABLO6,50
ISA,Formacion Humana y Social,ISABLO6,50
ISA,Lengua Extranjera I,ISABLO6,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO6,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO6,50
ISA,Matematicas Universitarias II,ISABLO6,50
ISA,Algebra Lineal,ISABLO6,50
ISA,Programacion,ISABLO6,50
ISA,Diseno Asistido por Computador,ISABLO6,50
ISA,Quimica,ISABLO6,50
ISA,DHPC,ISABLO6,50
ISA,Lengua Extranjera II,ISABLO6,50
ISA,Estatica y Dinamica,ISABLO6,50
ISA,Metrologia Elec.e Inst.Electro,ISABLO6,50
LCE,Matematicas Elementales,LCEBLO6,50
LCE,Matematicas Universitarias I,LCEBLO6,50
LCE,Mecanica,LCEBLO6,50
LCE,Formacion Humana y Social,LCEBLO6,50
LCE,Lengua Extranjera I,LCEBLO6,50
LCE,Introduccion a la Electronica,LCEBLO6,50
LCE,Matematicas Universitarias II,LCEBLO6,50
LCE,Lab. de Dispositivos Electroma,LCEBLO6,50
LCE,Algebra Lineal,LCEBLO6,50
LCE,Programacion,LCEBLO6,50
LCE,Sistem.Digitales Combinacional,LCEBLO6,50
LCE,DHPC,LCEBLO6,50
LCE,Lengua Extranjera II,LCEBLO6,50
LCE,Metrologia Elec.e Inst.Electro,LCEBLO6,50
LIM,Matematicas Elementales,LIMBLO6,50
LIM,Matematicas Universitarias I,LIMBLO6,50
LIM,Mecanica,LIMBLO6,50
LIM,Formacion Humana y Social,LIMBLO6,50
LIM,Lengua Extranjera I,LIMBLO6,50
LIM,Fundamentos de Mecatronica,LIMBLO6,50
LIM,Matematicas Universitarias II,LIMBLO6,50
LIM,Lab. de Dispositivos Electroma,LIMBLO6,50
LIM,Algebra Lineal,LIMBLO6,50
LIM,Programacion,LIMBLO6,50
LIM,Sistem.Digitales Combinacional,LIMBLO6,50
LIM,Diseno Asistido por Computador,LIMBLO6,50
LIM,DHPC,LIMBLO6,50
LIM,Lengua Extranjera II,LIMBLO6,50
LIM,Mecanica de Solidos,LIMBLO6,50
LIM,Metrologia,LIMBLO6,50
IER,Matematicas Elementales,IERBLO7,50
IER,Matematicas Universitarias I,IERBLO7,50
IER,Mecanica,IERBLO7,50
IER,Formacion Humana y Social,IERBLO7,50
IER,Lengua Extranjera I,IERBLO7,50
IER,Int.a los Recur.Energeticos Re,IERBLO7,50
IER,Matematicas Universitarias II,IERBLO7,50
IER,Algebra Lineal,IERBLO7,50
IER,Programacion,IERBLO7,50
IER,Diseno Asistido por Computador,IERBLO7,50
IER,Quimica,IERBLO7,50
IER,DHPC,IERBLO7,50
IER,Lengua Extranjera II,IERBLO7,50
IER,Biologia y Bioprocesos,IERBLO7,50
IER,Filos.del Desarrollo Sustentab,IERBLO7,50
IER,Metrologia Elec.e Inst.Electro,IERBLO7,50
ISA,Matematicas Elementales,ISABLO7,50
ISA,Matematicas Universitarias I,ISABLO7,50
ISA,Mecanica,ISABLO7,50
ISA,Formacion Humana y Social,ISABLO7,50
ISA,Lengua Extranjera I,ISABLO7,50
ISA,Int.a la Ing.en Sistemas Autom,ISABLO7,50
ISA,Metrologia Dimens.y Dibujo Tec,ISABLO7,50
